Node_ID,AS_ID,Community_ID,Layer,Delay,Intf_ID,Support_Intf_Type,Band_Width,List_Support_Sub_Intf_Spec,List_Active_Sub_Intf_Spec,List_Sub_Intf
4279,0,342,0,3,1,1,10000,,,
4279,0,342,0,3,2,1,10000,,,
4280,0,342,0,11,1,1,10000,,,
4280,0,342,0,11,2,1,10000,,,
4281,0,342,0,11,1,1,10000,,,
4281,0,342,0,11,2,1,10000,,,
4282,0,342,0,5,1,1,10000,,,
4282,0,342,0,5,2,1,10000,,,
4283,0,342,0,1,1,1,10000,,,
4283,0,342,0,1,2,1,10000,,,
4284,0,342,0,9,1,1,10000,,,
4284,0,342,0,9,2,1,10000,,,
4285,0,342,0,3,1,1,10000,,,
4285,0,342,0,3,2,1,10000,,,
4286,0,342,0,4,1,1,10000,,,
4286,0,342,0,4,2,1,10000,,,
4287,0,342,0,10,1,1,10000,,,
4287,0,342,0,10,2,1,10000,,,
4288,0,343,0,8,1,1,10000,,,
4288,0,343,0,8,2,1,10000,,,
4289,0,343,0,10,1,1,10000,,,
4289,0,343,0,10,2,1,10000,,,
4290,0,343,0,10,1,1,10000,,,
4290,0,343,0,10,2,1,10000,,,
4291,0,343,0,3,1,1,10000,,,
4291,0,343,0,3,2,1,10000,,,
4292,0,343,0,9,1,1,10000,,,
4292,0,343,0,9,2,1,10000,,,
4293,0,343,0,7,1,1,10000,,,
4293,0,343,0,7,2,1,10000,,,
4294,0,343,0,3,1,1,10000,,,
4294,0,343,0,3,2,1,10000,,,
4295,0,343,0,1,1,1,10000,,,
4295,0,343,0,1,2,1,10000,,,
4296,0,343,0,12,1,1,10000,,,
4296,0,343,0,12,2,1,10000,,,
4297,0,343,0,12,1,1,10000,,,
4297,0,343,0,12,2,1,10000,,,
4298,0,343,0,11,1,1,10000,,,
4298,0,343,0,11,2,1,10000,,,
4299,0,343,0,2,1,1,10000,,,
4299,0,343,0,2,2,1,10000,,,
4300,0,343,0,12,1,1,10000,,,
4300,0,343,0,12,2,1,10000,,,
4301,0,343,0,3,1,1,10000,,,
4301,0,343,0,3,2,1,10000,,,
4302,0,343,0,5,1,1,10000,,,
4302,0,343,0,5,2,1,10000,,,
4303,0,344,0,3,1,1,10000,,,
4303,0,344,0,3,2,1,10000,,,
4304,0,344,0,2,1,1,10000,,,
4304,0,344,0,2,2,1,10000,,,
4305,0,344,0,9,1,1,10000,,,
4305,0,344,0,9,2,1,10000,,,
4306,0,344,0,9,1,1,10000,,,
4306,0,344,0,9,2,1,10000,,,
4307,0,344,0,11,1,1,10000,,,
4307,0,344,0,11,2,1,10000,,,
4308,0,344,0,5,1,1,10000,,,
4308,0,344,0,5,2,1,10000,,,
4308,0,344,0,5,3,1,10000,,,
4309,0,344,0,8,1,1,10000,,,
4309,0,344,0,8,2,1,10000,,,
4310,0,344,0,9,1,1,10000,,,
4310,0,344,0,9,2,1,10000,,,
4311,0,344,0,4,1,1,10000,,,
4311,0,344,0,4,2,1,10000,,,
4312,0,344,0,7,1,1,10000,,,
4312,0,344,0,7,2,1,10000,,,
4313,0,344,0,11,1,1,10000,,,
4313,0,344,0,11,2,1,10000,,,
4314,0,344,0,5,1,1,10000,,,
4314,0,344,0,5,2,1,10000,,,
4315,0,344,0,7,1,1,10000,,,
4316,0,345,0,3,1,1,10000,,,
4316,0,345,0,3,2,1,10000,,,
4317,0,345,0,12,1,1,10000,,,
4317,0,345,0,12,2,1,10000,,,
4318,0,345,0,1,1,1,10000,,,
4318,0,345,0,1,2,1,10000,,,
4319,0,345,0,11,1,1,10000,,,
4319,0,345,0,11,2,1,10000,,,
4320,0,345,0,3,1,1,10000,,,
4320,0,345,0,3,2,1,10000,,,
4321,0,345,0,10,1,1,10000,,,
4321,0,345,0,10,2,1,10000,,,
4322,0,345,0,11,1,1,10000,,,
4322,0,345,0,11,2,1,10000,,,
4323,0,345,0,10,1,1,10000,,,
4323,0,345,0,10,2,1,10000,,,
4324,0,345,0,12,1,1,10000,,,
4324,0,345,0,12,2,1,10000,,,
4325,0,345,0,8,1,1,10000,,,
4325,0,345,0,8,2,1,10000,,,
4326,0,345,0,1,1,1,10000,,,
4326,0,345,0,1,2,1,10000,,,
4327,0,346,0,12,1,1,10000,,,
4327,0,346,0,12,2,1,10000,,,
4328,0,346,0,2,1,1,10000,,,
4328,0,346,0,2,2,1,10000,,,
4329,0,346,0,11,1,1,10000,,,
4329,0,346,0,11,2,1,10000,,,
4330,0,346,0,9,1,1,10000,,,
4330,0,346,0,9,2,1,10000,,,
4331,0,346,0,11,1,1,10000,,,
4331,0,346,0,11,2,1,10000,,,
4332,0,346,0,9,1,1,10000,,,
4332,0,346,0,9,2,1,10000,,,
4333,0,346,0,12,1,1,10000,,,
4333,0,346,0,12,2,1,10000,,,
4334,0,346,0,10,1,1,10000,,,
4334,0,346,0,10,2,1,10000,,,
4335,0,346,0,10,1,1,10000,,,
4335,0,346,0,10,2,1,10000,,,
4336,0,346,0,3,1,1,10000,,,
4336,0,346,0,3,2,1,10000,,,
4337,0,346,0,9,1,1,10000,,,
4337,0,346,0,9,2,1,10000,,,
4338,0,346,0,10,1,1,10000,,,
4338,0,346,0,10,2,1,10000,,,
4339,0,346,0,3,1,1,10000,,,
4339,0,346,0,3,2,1,10000,,,
4340,0,346,0,1,1,1,10000,,,
4340,0,346,0,1,2,1,10000,,,
4341,0,346,0,6,1,1,10000,,,
4341,0,346,0,6,2,1,10000,,,
4342,0,347,0,12,1,1,10000,,,
4342,0,347,0,12,2,1,10000,,,
4343,0,347,0,10,1,1,10000,,,
4343,0,347,0,10,2,1,10000,,,
4344,0,347,0,6,1,1,10000,,,
4344,0,347,0,6,2,1,10000,,,
4345,0,347,0,11,1,1,10000,,,
4345,0,347,0,11,2,1,10000,,,
4346,0,347,0,10,1,1,10000,,,
4346,0,347,0,10,2,1,10000,,,
4347,0,347,0,7,1,1,10000,,,
4347,0,347,0,7,2,1,10000,,,
4348,0,347,0,8,1,1,10000,,,
4348,0,347,0,8,2,1,10000,,,
4349,0,347,0,4,1,1,10000,,,
4349,0,347,0,4,2,1,10000,,,
4350,0,347,0,7,1,1,10000,,,
4350,0,347,0,7,2,1,10000,,,
4351,0,347,0,2,1,1,10000,,,
4351,0,347,0,2,2,1,10000,,,
4352,0,348,0,5,1,1,10000,,,
4352,0,348,0,5,2,1,10000,,,
4353,0,348,0,11,1,1,10000,,,
4353,0,348,0,11,2,1,10000,,,
4354,0,348,0,8,1,1,10000,,,
4354,0,348,0,8,2,1,10000,,,
4355,0,348,0,3,1,1,10000,,,
4355,0,348,0,3,2,1,10000,,,
4356,0,348,0,8,1,1,10000,,,
4356,0,348,0,8,2,1,10000,,,
4357,0,348,0,4,1,1,10000,,,
4357,0,348,0,4,2,1,10000,,,
4358,0,348,0,7,1,1,10000,,,
4358,0,348,0,7,2,1,10000,,,
4359,0,348,0,1,1,1,10000,,,
4359,0,348,0,1,2,1,10000,,,
4360,0,348,0,4,1,1,10000,,,
4360,0,348,0,4,2,1,10000,,,
4361,0,348,0,1,1,1,10000,,,
4361,0,348,0,1,2,1,10000,,,
4362,0,348,0,1,1,1,10000,,,
4362,0,348,0,1,2,1,10000,,,
4363,0,348,0,5,1,1,10000,,,
4363,0,348,0,5,2,1,10000,,,
4364,0,348,0,8,1,1,10000,,,
4364,0,348,0,8,2,1,10000,,,
4365,0,348,0,4,1,1,10000,,,
4365,0,348,0,4,2,1,10000,,,
4366,0,348,0,12,1,1,10000,,,
4366,0,348,0,12,2,1,10000,,,
4367,0,349,0,4,1,1,10000,,,
4367,0,349,0,4,2,1,10000,,,
4368,0,349,0,11,1,1,10000,,,
4368,0,349,0,11,2,1,10000,,,
4369,0,349,0,9,1,1,10000,,,
4369,0,349,0,9,2,1,10000,,,
4370,0,349,0,11,1,1,10000,,,
4370,0,349,0,11,2,1,10000,,,
4371,0,349,0,4,1,1,10000,,,
4371,0,349,0,4,2,1,10000,,,
4372,0,349,0,4,1,1,10000,,,
4372,0,349,0,4,2,1,10000,,,
4373,0,349,0,8,1,1,10000,,,
4373,0,349,0,8,2,1,10000,,,
4374,0,349,0,3,1,1,10000,,,
4374,0,349,0,3,2,1,10000,,,
4375,0,349,0,4,1,1,10000,,,
4375,0,349,0,4,2,1,10000,,,
4376,0,349,0,11,1,1,10000,,,
4376,0,349,0,11,2,1,10000,,,
4377,0,349,0,9,1,1,10000,,,
4377,0,349,0,9,2,1,10000,,,
4378,0,350,0,5,1,1,10000,,,
4378,0,350,0,5,2,1,10000,,,
4379,0,350,0,8,1,1,10000,,,
4379,0,350,0,8,2,1,10000,,,
4380,0,350,0,8,1,1,10000,,,
4380,0,350,0,8,2,1,10000,,,
4381,0,350,0,9,1,1,10000,,,
4381,0,350,0,9,2,1,10000,,,
4381,0,350,0,9,3,1,10000,,,
4381,0,350,0,9,4,1,10000,,,
4382,0,350,0,8,1,1,10000,,,
4382,0,350,0,8,2,1,10000,,,
4383,0,350,0,3,1,1,10000,,,
4383,0,350,0,3,2,1,10000,,,
4383,0,350,0,3,3,1,10000,,,
4383,0,350,0,3,4,1,10000,,,
4384,0,350,0,5,1,1,10000,,,
4384,0,350,0,5,2,1,10000,,,
4385,0,350,0,4,1,1,10000,,,
4385,0,350,0,4,2,1,10000,,,
4386,0,350,0,10,1,1,10000,,,
4386,0,350,0,10,2,1,10000,,,
4387,0,350,0,7,1,1,10000,,,
4387,0,350,0,7,2,1,10000,,,
4388,0,350,0,12,1,1,10000,,,
4388,0,350,0,12,2,1,10000,,,
4389,0,350,0,8,1,1,10000,,,
4389,0,350,0,8,2,1,10000,,,
4390,0,351,0,1,1,1,10000,,,
4390,0,351,0,1,2,1,10000,,,
4391,0,351,0,5,1,1,10000,,,
4391,0,351,0,5,2,1,10000,,,
4392,0,351,0,10,1,1,10000,,,
4392,0,351,0,10,2,1,10000,,,
4393,0,351,0,6,1,1,10000,,,
4393,0,351,0,6,2,1,10000,,,
4394,0,351,0,8,1,1,10000,,,
4394,0,351,0,8,2,1,10000,,,
4395,0,351,0,4,1,1,10000,,,
4395,0,351,0,4,2,1,10000,,,
4396,0,351,0,3,1,1,10000,,,
4396,0,351,0,3,2,1,10000,,,
4397,0,351,0,2,1,1,10000,,,
4397,0,351,0,2,2,1,10000,,,
4398,0,351,0,3,1,1,10000,,,
4398,0,351,0,3,2,1,10000,,,
4399,0,351,0,5,1,1,10000,,,
4399,0,351,0,5,2,1,10000,,,
4400,0,351,0,6,1,1,10000,,,
4400,0,351,0,6,2,1,10000,,,
4401,0,351,0,10,1,1,10000,,,
4401,0,351,0,10,2,1,10000,,,
4402,0,351,0,12,1,1,10000,,,
4402,0,351,0,12,2,1,10000,,,
4403,0,352,0,10,1,1,10000,,,
4403,0,352,0,10,2,1,10000,,,
4403,0,352,0,10,3,1,10000,,,
4404,0,352,0,9,1,1,10000,,,
4404,0,352,0,9,2,1,10000,,,
4405,0,352,0,11,1,1,10000,,,
4405,0,352,0,11,2,1,10000,,,
4406,0,352,0,3,1,1,10000,,,
4406,0,352,0,3,2,1,10000,,,
4407,0,352,0,11,1,1,10000,,,
4407,0,352,0,11,2,1,10000,,,
4408,0,352,0,12,1,1,10000,,,
4408,0,352,0,12,2,1,10000,,,
4409,0,352,0,6,1,1,10000,,,
4409,0,352,0,6,2,1,10000,,,
4410,0,352,0,4,1,1,10000,,,
4410,0,352,0,4,2,1,10000,,,
4411,0,352,0,2,1,1,10000,,,
4411,0,352,0,2,2,1,10000,,,
4412,0,352,0,4,1,1,10000,,,
4412,0,352,0,4,2,1,10000,,,
4413,0,352,0,3,1,1,10000,,,
4413,0,352,0,3,2,1,10000,,,
4414,0,352,0,11,1,1,10000,,,
4414,0,352,0,11,2,1,10000,,,
4415,0,352,0,9,1,1,10000,,,
4415,0,352,0,9,2,1,10000,,,
4415,0,352,0,9,3,1,10000,,,
4416,0,353,0,12,1,1,10000,,,
4416,0,353,0,12,2,1,10000,,,
4417,0,353,0,9,1,1,10000,,,
4417,0,353,0,9,2,1,10000,,,
4418,0,353,0,6,1,1,10000,,,
4418,0,353,0,6,2,1,10000,,,
4419,0,353,0,2,1,1,10000,,,
4419,0,353,0,2,2,1,10000,,,
4420,0,353,0,4,1,1,10000,,,
4420,0,353,0,4,2,1,10000,,,
4421,0,353,0,9,1,1,10000,,,
4421,0,353,0,9,2,1,10000,,,
4422,0,353,0,7,1,1,10000,,,
4422,0,353,0,7,2,1,10000,,,
4423,0,353,0,10,1,1,10000,,,
4423,0,353,0,10,2,1,10000,,,
4424,0,353,0,8,1,1,10000,,,
4424,0,353,0,8,2,1,10000,,,
4425,0,353,0,10,1,1,10000,,,
4425,0,353,0,10,2,1,10000,,,
4426,0,353,0,9,1,1,10000,,,
4426,0,353,0,9,2,1,10000,,,
4427,0,353,0,3,1,1,10000,,,
4427,0,353,0,3,2,1,10000,,,
4428,0,353,0,6,1,1,10000,,,
4428,0,353,0,6,2,1,10000,,,
4429,0,353,0,10,1,1,10000,,,
4429,0,353,0,10,2,1,10000,,,
4430,0,353,0,5,1,1,10000,,,
4430,0,353,0,5,2,1,10000,,,
4431,0,354,0,8,1,1,10000,,,
4431,0,354,0,8,2,1,10000,,,
4432,0,354,0,2,1,1,10000,,,
4432,0,354,0,2,2,1,10000,,,
4433,0,354,0,4,1,1,10000,,,
4433,0,354,0,4,2,1,10000,,,
4434,0,354,0,1,1,1,10000,,,
4434,0,354,0,1,2,1,10000,,,
4435,0,354,0,6,1,1,10000,,,
4435,0,354,0,6,2,1,10000,,,
4436,0,354,0,4,1,1,10000,,,
4436,0,354,0,4,2,1,10000,,,
4437,0,354,0,12,1,1,10000,,,
4437,0,354,0,12,2,1,10000,,,
4438,0,354,0,3,1,1,10000,,,
4438,0,354,0,3,2,1,10000,,,
4439,0,354,0,9,1,1,10000,,,
4439,0,354,0,9,2,1,10000,,,
4440,0,354,0,11,1,1,10000,,,
4440,0,354,0,11,2,1,10000,,,
4441,0,354,0,3,1,1,10000,,,
4441,0,354,0,3,2,1,10000,,,
4442,0,354,0,11,1,1,10000,,,
4442,0,354,0,11,2,1,10000,,,
4443,0,354,0,5,1,1,10000,,,
4443,0,354,0,5,2,1,10000,,,
4444,0,354,0,9,1,1,10000,,,
4444,0,354,0,9,2,1,10000,,,
4445,0,354,0,9,1,1,10000,,,
4445,0,354,0,9,2,1,10000,,,
4446,0,355,0,11,1,1,10000,,,
4446,0,355,0,11,2,1,10000,,,
4447,0,355,0,9,1,1,10000,,,
4447,0,355,0,9,2,1,10000,,,
4448,0,355,0,12,1,1,10000,,,
4448,0,355,0,12,2,1,10000,,,
4449,0,355,0,4,1,1,10000,,,
4449,0,355,0,4,2,1,10000,,,
4450,0,355,0,8,1,1,10000,,,
4450,0,355,0,8,2,1,10000,,,
4451,0,355,0,8,1,1,10000,,,
4451,0,355,0,8,2,1,10000,,,
4452,0,355,0,11,1,1,10000,,,
4452,0,355,0,11,2,1,10000,,,
4453,0,355,0,2,1,1,10000,,,
4453,0,355,0,2,2,1,10000,,,
4454,0,355,0,8,1,1,10000,,,
4454,0,355,0,8,2,1,10000,,,
4455,0,355,0,5,1,1,10000,,,
4455,0,355,0,5,2,1,10000,,,
4456,0,355,0,3,1,1,10000,,,
4456,0,355,0,3,2,1,10000,,,
4457,0,355,0,4,1,1,10000,,,
4457,0,355,0,4,2,1,10000,,,
4458,0,355,0,3,1,1,10000,,,
4458,0,355,0,3,2,1,10000,,,
4459,0,355,0,4,1,1,10000,,,
4459,0,355,0,4,2,1,10000,,,
4460,0,356,0,3,1,1,10000,,,
4460,0,356,0,3,2,1,10000,,,
4461,0,356,0,10,1,1,10000,,,
4461,0,356,0,10,2,1,10000,,,
4462,0,356,0,12,1,1,10000,,,
4462,0,356,0,12,2,1,10000,,,
4463,0,356,0,3,1,1,10000,,,
4463,0,356,0,3,2,1,10000,,,
4464,0,356,0,12,1,1,10000,,,
4464,0,356,0,12,2,1,10000,,,
4465,0,356,0,12,1,1,10000,,,
4465,0,356,0,12,2,1,10000,,,
4466,0,356,0,1,1,1,10000,,,
4466,0,356,0,1,2,1,10000,,,
4467,0,356,0,10,1,1,10000,,,
4467,0,356,0,10,2,1,10000,,,
4468,0,356,0,5,1,1,10000,,,
4468,0,356,0,5,2,1,10000,,,
4469,0,356,0,12,1,1,10000,,,
4469,0,356,0,12,2,1,10000,,,
4470,0,357,0,6,1,1,10000,,,
4470,0,357,0,6,2,1,10000,,,
4471,0,357,0,3,1,1,10000,,,
4471,0,357,0,3,2,1,10000,,,
4472,0,357,0,9,1,1,10000,,,
4472,0,357,0,9,2,1,10000,,,
4473,0,357,0,12,1,1,10000,,,
4473,0,357,0,12,2,1,10000,,,
4474,0,357,0,1,1,1,10000,,,
4474,0,357,0,1,2,1,10000,,,
4475,0,357,0,3,1,1,10000,,,
4475,0,357,0,3,2,1,10000,,,
4476,0,357,0,6,1,1,10000,,,
4476,0,357,0,6,2,1,10000,,,
4477,0,357,0,9,1,1,10000,,,
4477,0,357,0,9,2,1,10000,,,
4478,0,357,0,12,1,1,10000,,,
4478,0,357,0,12,2,1,10000,,,
4479,0,357,0,8,1,1,10000,,,
4479,0,357,0,8,2,1,10000,,,
4480,0,357,0,6,1,1,10000,,,
4480,0,357,0,6,2,1,10000,,,
4481,0,358,0,6,1,1,10000,,,
4481,0,358,0,6,2,1,10000,,,
4482,0,358,0,7,1,1,10000,,,
4482,0,358,0,7,2,1,10000,,,
4483,0,358,0,8,1,1,10000,,,
4483,0,358,0,8,2,1,10000,,,
4484,0,358,0,9,1,1,10000,,,
4484,0,358,0,9,2,1,10000,,,
4485,0,358,0,12,1,1,10000,,,
4485,0,358,0,12,2,1,10000,,,
4486,0,358,0,5,1,1,10000,,,
4486,0,358,0,5,2,1,10000,,,
4487,0,358,0,1,1,1,10000,,,
4487,0,358,0,1,2,1,10000,,,
4488,0,358,0,4,1,1,10000,,,
4488,0,358,0,4,2,1,10000,,,
4489,0,358,0,2,1,1,10000,,,
4489,0,358,0,2,2,1,10000,,,
4490,0,358,0,1,1,1,10000,,,
4490,0,358,0,1,2,1,10000,,,
4491,0,358,0,11,1,1,10000,,,
4491,0,358,0,11,2,1,10000,,,
4492,0,359,0,2,1,1,10000,,,
4492,0,359,0,2,2,1,10000,,,
4493,0,359,0,12,1,1,10000,,,
4493,0,359,0,12,2,1,10000,,,
4494,0,359,0,11,1,1,10000,,,
4494,0,359,0,11,2,1,10000,,,
4495,0,359,0,8,1,1,10000,,,
4495,0,359,0,8,2,1,10000,,,
4496,0,359,0,8,1,1,10000,,,
4496,0,359,0,8,2,1,10000,,,
4497,0,359,0,3,1,1,10000,,,
4497,0,359,0,3,2,1,10000,,,
4498,0,359,0,10,1,1,10000,,,
4498,0,359,0,10,2,1,10000,,,
4499,0,359,0,6,1,1,10000,,,
4499,0,359,0,6,2,1,10000,,,
4500,0,359,0,6,1,1,10000,,,
4500,0,359,0,6,2,1,10000,,,
4501,0,359,0,11,1,1,10000,,,
4501,0,359,0,11,2,1,10000,,,
4502,0,359,0,5,1,1,10000,,,
4502,0,359,0,5,2,1,10000,,,
4503,0,359,0,9,1,1,10000,,,
4503,0,359,0,9,2,1,10000,,,
4504,0,359,0,3,1,1,10000,,,
4504,0,359,0,3,2,1,10000,,,
4505,0,359,0,7,1,1,10000,,,
4505,0,359,0,7,2,1,10000,,,
4506,0,359,0,11,1,1,10000,,,
4506,0,359,0,11,2,1,10000,,,
4507,0,360,0,2,1,1,10000,,,
4507,0,360,0,2,2,1,10000,,,
4508,0,360,0,7,1,1,10000,,,
4508,0,360,0,7,2,1,10000,,,
4509,0,360,0,9,1,1,10000,,,
4509,0,360,0,9,2,1,10000,,,
4510,0,360,0,7,1,1,10000,,,
4510,0,360,0,7,2,1,10000,,,
4511,0,360,0,8,1,1,10000,,,
4511,0,360,0,8,2,1,10000,,,
4512,0,360,0,11,1,1,10000,,,
4512,0,360,0,11,2,1,10000,,,
4513,0,360,0,3,1,1,10000,,,
4513,0,360,0,3,2,1,10000,,,
4514,0,360,0,6,1,1,10000,,,
4514,0,360,0,6,2,1,10000,,,
4515,0,360,0,1,1,1,10000,,,
4515,0,360,0,1,2,1,10000,,,
4516,0,360,0,4,1,1,10000,,,
4517,0,361,0,3,1,1,10000,,,
4517,0,361,0,3,2,1,10000,,,
4517,0,361,0,3,3,1,10000,,,
4517,0,361,0,3,4,1,10000,,,
4518,0,361,0,10,1,1,10000,,,
4518,0,361,0,10,2,1,10000,,,
4519,0,361,0,9,1,1,10000,,,
4519,0,361,0,9,2,1,10000,,,
4520,0,361,0,8,1,1,10000,,,
4520,0,361,0,8,2,1,10000,,,
4521,0,361,0,8,1,1,10000,,,
4521,0,361,0,8,2,1,10000,,,
4521,0,361,0,8,3,1,10000,,,
4521,0,361,0,8,4,1,10000,,,
4522,0,361,0,9,1,1,10000,,,
4522,0,361,0,9,2,1,10000,,,
4523,0,361,0,9,1,1,10000,,,
4523,0,361,0,9,2,1,10000,,,
4524,0,361,0,9,1,1,10000,,,
4524,0,361,0,9,2,1,10000,,,
4525,0,361,0,5,1,1,10000,,,
4525,0,361,0,5,2,1,10000,,,
4526,0,361,0,10,1,1,10000,,,
4526,0,361,0,10,2,1,10000,,,
4527,0,361,0,1,1,1,10000,,,
4527,0,361,0,1,2,1,10000,,,
4528,0,361,0,5,1,1,10000,,,
4528,0,361,0,5,2,1,10000,,,
4529,0,361,0,1,1,1,10000,,,
4529,0,361,0,1,2,1,10000,,,
4530,0,362,0,3,1,1,10000,,,
4530,0,362,0,3,2,1,10000,,,
4531,0,362,0,4,1,1,10000,,,
4531,0,362,0,4,2,1,10000,,,
4532,0,362,0,6,1,1,10000,,,
4532,0,362,0,6,2,1,10000,,,
4533,0,362,0,5,1,1,10000,,,
4533,0,362,0,5,2,1,10000,,,
4534,0,362,0,3,1,1,10000,,,
4534,0,362,0,3,2,1,10000,,,
4535,0,362,0,5,1,1,10000,,,
4535,0,362,0,5,2,1,10000,,,
4536,0,362,0,8,1,1,10000,,,
4536,0,362,0,8,2,1,10000,,,
4537,0,362,0,4,1,1,10000,,,
4537,0,362,0,4,2,1,10000,,,
4538,0,362,0,7,1,1,10000,,,
4538,0,362,0,7,2,1,10000,,,
4539,0,362,0,4,1,1,10000,,,
4539,0,362,0,4,2,1,10000,,,
4540,0,362,0,2,1,1,10000,,,
4540,0,362,0,2,2,1,10000,,,
4541,0,363,0,9,1,1,10000,,,
4541,0,363,0,9,2,1,10000,,,
4542,0,363,0,2,1,1,10000,,,
4542,0,363,0,2,2,1,10000,,,
4543,0,363,0,1,1,1,10000,,,
4543,0,363,0,1,2,1,10000,,,
4544,0,363,0,2,1,1,10000,,,
4544,0,363,0,2,2,1,10000,,,
4545,0,363,0,7,1,1,10000,,,
4545,0,363,0,7,2,1,10000,,,
4546,0,363,0,4,1,1,10000,,,
4546,0,363,0,4,2,1,10000,,,
4547,0,363,0,9,1,1,10000,,,
4547,0,363,0,9,2,1,10000,,,
4548,0,363,0,7,1,1,10000,,,
4548,0,363,0,7,2,1,10000,,,
4549,0,363,0,7,1,1,10000,,,
4549,0,363,0,7,2,1,10000,,,
4550,0,363,0,5,1,1,10000,,,
4550,0,363,0,5,2,1,10000,,,
4551,0,363,0,10,1,1,10000,,,
4551,0,363,0,10,2,1,10000,,,
4552,0,364,0,10,1,1,10000,,,
4552,0,364,0,10,2,1,10000,,,
4553,0,364,0,4,1,1,10000,,,
4553,0,364,0,4,2,1,10000,,,
4554,0,364,0,7,1,1,10000,,,
4554,0,364,0,7,2,1,10000,,,
4555,0,364,0,5,1,1,10000,,,
4555,0,364,0,5,2,1,10000,,,
4556,0,364,0,6,1,1,10000,,,
4556,0,364,0,6,2,1,10000,,,
4557,0,364,0,5,1,1,10000,,,
4557,0,364,0,5,2,1,10000,,,
4558,0,364,0,2,1,1,10000,,,
4558,0,364,0,2,2,1,10000,,,
4559,0,364,0,5,1,1,10000,,,
4559,0,364,0,5,2,1,10000,,,
4560,0,364,0,12,1,1,10000,,,
4560,0,364,0,12,2,1,10000,,,
4561,0,364,0,3,1,1,10000,,,
4561,0,364,0,3,2,1,10000,,,
4562,0,364,0,5,1,1,10000,,,
4563,0,365,0,2,1,1,10000,,,
4563,0,365,0,2,2,1,10000,,,
4563,0,365,0,2,3,1,10000,,,
4563,0,365,0,2,4,1,10000,,,
4563,0,365,0,2,5,1,10000,,,
4563,0,365,0,2,6,1,10000,,,
4563,0,365,0,2,7,1,10000,,,
4564,0,365,0,8,1,1,10000,,,
4564,0,365,0,8,2,1,10000,,,
4565,0,365,0,8,1,1,10000,,,
4565,0,365,0,8,2,1,10000,,,
4565,0,365,0,8,3,1,10000,,,
4566,0,365,0,8,1,1,10000,,,
4566,0,365,0,8,2,1,10000,,,
4567,0,365,0,9,1,1,10000,,,
4567,0,365,0,9,2,1,10000,,,
4567,0,365,0,9,3,1,10000,,,
4568,0,365,0,7,1,1,10000,,,
4568,0,365,0,7,2,1,10000,,,
4569,0,365,0,5,1,1,10000,,,
4569,0,365,0,5,2,1,10000,,,
4569,0,365,0,5,3,1,10000,,,
4570,0,365,0,9,1,1,10000,,,
4570,0,365,0,9,2,1,10000,,,
4571,0,365,0,2,1,1,10000,,,
4571,0,365,0,2,2,1,10000,,,
4571,0,365,0,2,3,1,10000,,,
4572,0,365,0,1,1,1,10000,,,
4572,0,365,0,1,2,1,10000,,,
4573,0,365,0,1,1,1,10000,,,
4573,0,365,0,1,2,1,10000,,,
4574,0,366,0,3,1,1,10000,,,
4574,0,366,0,3,2,1,10000,,,
4575,0,366,0,5,1,1,10000,,,
4575,0,366,0,5,2,1,10000,,,
4576,0,366,0,2,1,1,10000,,,
4576,0,366,0,2,2,1,10000,,,
4577,0,366,0,10,1,1,10000,,,
4577,0,366,0,10,2,1,10000,,,
4578,0,366,0,11,1,1,10000,,,
4578,0,366,0,11,2,1,10000,,,
4579,0,366,0,5,1,1,10000,,,
4579,0,366,0,5,2,1,10000,,,
4580,0,366,0,3,1,1,10000,,,
4580,0,366,0,3,2,1,10000,,,
4581,0,366,0,6,1,1,10000,,,
4581,0,366,0,6,2,1,10000,,,
4582,0,366,0,8,1,1,10000,,,
4582,0,366,0,8,2,1,10000,,,
4583,0,366,0,10,1,1,10000,,,
4583,0,366,0,10,2,1,10000,,,
4584,0,366,0,4,1,1,10000,,,
4584,0,366,0,4,2,1,10000,,,
4585,0,366,0,12,1,1,10000,,,
4585,0,366,0,12,2,1,10000,,,
4586,0,366,0,10,1,1,10000,,,
4586,0,366,0,10,2,1,10000,,,
4587,0,366,0,5,1,1,10000,,,
4587,0,366,0,5,2,1,10000,,,
4588,0,367,0,3,1,1,10000,,,
4588,0,367,0,3,2,1,10000,,,
4589,0,367,0,3,1,1,10000,,,
4589,0,367,0,3,2,1,10000,,,
4590,0,367,0,12,1,1,10000,,,
4590,0,367,0,12,2,1,10000,,,
4591,0,367,0,1,1,1,10000,,,
4591,0,367,0,1,2,1,10000,,,
4592,0,367,0,10,1,1,10000,,,
4592,0,367,0,10,2,1,10000,,,
4593,0,367,0,6,1,1,10000,,,
4593,0,367,0,6,2,1,10000,,,
4594,0,367,0,8,1,1,10000,,,
4594,0,367,0,8,2,1,10000,,,
4595,0,367,0,1,1,1,10000,,,
4595,0,367,0,1,2,1,10000,,,
4596,0,367,0,6,1,1,10000,,,
4596,0,367,0,6,2,1,10000,,,
4597,0,367,0,1,1,1,10000,,,
4597,0,367,0,1,2,1,10000,,,
4598,0,367,0,1,1,1,10000,,,
4598,0,367,0,1,2,1,10000,,,
4599,0,367,0,12,1,1,10000,,,
4599,0,367,0,12,2,1,10000,,,
4600,0,368,0,2,1,1,10000,,,
4600,0,368,0,2,2,1,10000,,,
4601,0,368,0,10,1,1,10000,,,
